epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202120,2021-05-16,431,GO,,52,state,579551,8147.15318,147,16098,7,0.0278,7113540,False,False
202120,2021-05-16,423,MA,,21,state,278726,3917.66337,131,7700,9,0.0276,7114598,False,False
202120,2021-05-16,435,MG,,31,state,1463543,6873.46056,4141,37508,225,0.0256,21292666,False,False
202120,2021-05-16,429,MS,,50,state,266139,9473.18176,903,6230,28,0.0234,2809394,False,False
202120,2021-05-16,423,MT,,51,state,382621,10850.74102,691,10420,37,0.0272,3526220,False,False
202120,2021-05-16,425,PA,,15,state,499176,5743.76535,668,13961,14,28,8690745,False,False
202120,2021-05-16,431,PB,,25,state,309712,7667.51079,1079,7219,18,0.0233,4039277,False,False
202120,2021-05-16,431,PE,,26,state,442363,4599.98372,1686,14949,43,0.0338,9616621,False,False
202120,2021-05-16,424,PI,,22,state,257554,7848.7146,324,5537,22,0.0215,3281480,False,False
202120,2021-05-16,431,PR,,41,state,1023279,8885.06743,5083,24670,73,0.0241,11516840,False,False
202120,2021-05-16,438,RJ,,33,state,816015,4698.87204,828,48006,55,0.0588,17366189,False,False
202120,2021-05-16,431,RN,,24,state,253364,7168.99183,2814,5882,64,0.0232,3534165,False,False
202120,2021-05-16,423,RO,,11,state,221387,12323.51402,218,5488,13,0.0248,1796460,False,False
202120,2021-05-16,422,RR,,14,state,100084,15856.62433,84,1571,0,0.0157,631181,False,False
202120,2021-05-16,433,RS,,43,state,1031880,9033.37511,641,26685,28,0.0259,11422973,False,False
202120,2021-05-16,431,SC,,42,state,928160,12797.79033,1167,14434,31,0.0156,7252502,False,False
202120,2021-05-16,429,SE,,28,state,217503,9379.89203,955,4718,22,0.0217,2318822,False,False
202120,2021-05-16,447,SP,,35,state,3092844,6681.54799,7554,104219,224,0.0337,46289333,False,False
202120,2021-05-16,425,TO,,17,state,168831,10616.64596,313,2727,7,0.0162,1590248,False,False
202119,2021-05-15,425,AC,,12,state,80338,8981.63158,161,1612,4,0.0201,894470,False,False
202119,2021-05-15,434,AL,,27,state,183703,5481.14704,734,4478,16,0.0244,3351543,False,False
202119,2021-05-15,429,AM,,13,state,378645,8998.82929,507,12824,16,0.0339,4207714,False,False
202119,2021-05-15,422,AP,,16,state,108880,12634.41765,161,1614,4,0.0148,861773,False,False
202119,2021-05-15,436,BA,,29,state,952796,6381.48387,4043,19831,92,0.0208,14930634,False,False
202119,2021-05-15,426,CE,,23,state,741469,8070.75963,6703,19086,91,0.0257,9187103,False,False
202119,2021-05-15,435,DF,,53,state,391688,12820.58584,883,8298,23,0.0212,3055149,False,False
202119,2021-05-15,437,ES,,32,state,458321,11277.43936,1197,10180,16,0.0222,4064052,False,False
202119,2021-05-15,430,GO,,52,state,579404,8145.08669,201,16091,10,0.0278,7113540,False,False
202119,2021-05-15,422,MA,,21,state,278595,3915.82209,458,7691,17,0.0276,7114598,False,False
202119,2021-05-15,434,MG,,31,state,1459402,6854.01255,7566,37283,278,0.0255,21292666,False,False
202119,2021-05-15,428,MS,,50,state,265236,9441.0396,1291,6202,8,0.0234,2809394,False,False
202119,2021-05-15,422,MT,,51,state,381930,10831.14497,982,10383,24,0.0272,3526220,False,False
202119,2021-05-15,424,PA,,15,state,498508,5736.07901,1584,13947,61,28,8690745,False,False
202119,2021-05-15,430,PB,,25,state,308633,7640.79809,1091,7201,23,0.0233,4039277,False,False
202119,2021-05-15,430,PE,,26,state,440677,4582.45157,2894,14906,65,0.0338,9616621,False,False
202119,2021-05-15,423,PI,,22,state,257230,7838.84101,796,5515,19,0.0214,3281480,False,False
202119,2021-05-15,430,PR,,41,state,1018196,8840.93206,6181,24597,267,0.0242,11516840,False,False
202119,2021-05-15,437,RJ,,33,state,815187,4694.10416,5216,47951,252,0.0588,17366189,False,False
202119,2021-05-15,430,RN,,24,state,250550,7089.36906,1233,5818,0,0.0232,3534165,False,False
202119,2021-05-15,422,RO,,11,state,221169,12311.37905,450,5475,18,0.0248,1796460,False,False
202119,2021-05-15,421,RR,,14,state,100000,15843.31594,232,1571,0,0.0157,631181,False,False
202119,2021-05-15,432,RS,,43,state,1031239,9027.76361,4241,26657,107,0.0258,11422973,False,False
202119,2021-05-15,430,SC,,42,state,926993,12781.69934,2391,14403,52,0.0155,7252502,False,False
202119,2021-05-15,428,SE,,28,state,216548,9338.70733,717,4696,27,0.0217,2318822,False,False
202119,2021-05-15,446,SP,,35,state,3085290,6665.2289,15486,103995,502,0.0337,46289333,False,False
202119,2021-05-15,424,TO,,17,state,168518,10596.96349,250,2720,9,0.0161,1590248,False,False
202119,2021-05-14,424,AC,,12,state,80177,8963.63209,222,1608,1,0.0201,894470,False,False
202119,2021-05-14,433,AL,,27,state,182969,5459.24668,536,4462,16,0.0244,3351543,False,False
202119,2021-05-14,428,AM,,13,state,378138,8986.78,579,12808,16,0.0339,4207714,False,False
202119,2021-05-14,421,AP,,16,state,108719,12615.73523,265,1610,4,0.0148,861773,False,False
202119,2021-05-14,435,BA,,29,state,948753,6354.40531,4029,19739,115,0.0208,14930634,False,False
202119,2021-05-14,425,CE,,23,state,734766,7997.79865,4245,18995,80,0.0259,9187103,False,False
202119,2021-05-14,434,DF,,53,state,390805,12791.68381,688,8275,24,0.0212,3055149,False,False
202119,2021-05-14,436,ES,,32,state,457124,11247986,1724,10164,53,0.0222,4064052,False,False
202119,2021-05-14,429,GO,,52,state,579203,8142.2611,2512,16081,102,0.0278,7113540,False,False
202119,2021-05-14,421,MA,,21,state,278137,3909.38462,971,7674,30,0.0276,7114598,False,False
202119,2021-05-14,433,MG,,31,state,1451836,6818.47919,9404,37005,252,0.0255,21292666,False,False
202119,2021-05-14,427,MS,,50,state,263945,9395.08663,1394,6194,31,0.0235,2809394,False,False
202119,2021-05-14,421,MT,,51,state,380948,10803.29645,1020,10359,32,0.0272,3526220,False,False
202119,2021-05-14,423,PA,,15,state,496924,5717.85273,2596,13886,58,0.0279,8690745,False,False
202119,2021-05-14,429,PB,,25,state,307542,7613.78831,1365,7178,28,0.0233,4039277,False,False
202119,2021-05-14,429,PE,,26,state,437783,4552.35784,2975,14841,43,0.0339,9616621,False,False
202119,2021-05-14,422,PI,,22,state,256434,7814.58366,1062,5496,27,0.0214,3281480,False,False
202119,2021-05-14,429,PR,,41,state,1012015,8787.26283,9338,24330,145,24,11516840,False,False
202119,2021-05-14,436,RJ,,33,state,809971,4664.06878,6931,47699,344,0.0589,17366189,False,False
202119,2021-05-14,429,RN,,24,state,249317,7054.48104,-298,5818,-14,0.0233,3534165,False,False
202119,2021-05-14,421,RO,,11,state,220719,12286.32978,294,5457,23,0.0247,1796460,False,False
202119,2021-05-14,420,RR,,14,state,99768,15806.55945,309,1571,3,0.0157,631181,False,False
202119,2021-05-14,431,RS,,43,state,1026998,8990.63668,4525,26550,108,0.0259,11422973,False,False
202119,2021-05-14,429,SC,,42,state,924602,12748.7314,3262,14351,57,0.0155,7252502,False,False
202119,2021-05-14,427,SE,,28,state,215831,9307.78645,1169,4669,29,0.0216,2318822,False,False
202119,2021-05-14,445,SP,,35,state,3069804,6631.77411,15915,103493,559,0.0337,46289333,False,False
202119,2021-05-14,423,TO,,17,state,168268,10581.24267,584,2711,7,0.0161,1590248,False,False
202119,2021-05-13,423,AC,,12,state,79955,8938.81293,237,1607,6,0.0201,894470,False,False
202119,2021-05-13,432,AL,,27,state,182433,5443.25405,774,4446,17,0.0244,3351543,False,False
202119,2021-05-13,427,AM,,13,state,377559,8973.01955,666,12792,17,0.0339,4207714,False,False
202119,2021-05-13,420,AP,,16,state,108454,12584.98468,167,1606,5,0.0148,861773,False,False
202119,2021-05-13,434,BA,,29,state,944724,6327.42052,4140,19624,121,0.0208,14930634,False,False
202119,2021-05-13,424,CE,,23,state,730521,7951.59257,3476,18915,152,0.0259,9187103,False,False
202119,2021-05-13,433,DF,,53,state,390117,12769.16445,939,8251,34,0.0212,3055149,False,False
202119,2021-05-13,435,ES,,32,state,455400,11205.56528,1903,10111,41,0.0222,4064052,False,False
202119,2021-05-13,428,GO,,52,state,576691,8106.94816,3019,15979,88,0.0277,7113540,False,False
202119,2021-05-13,420,MA,,21,state,277166,3895.73662,1104,7644,32,0.0276,7114598,False,False
202119,2021-05-13,432,MG,,31,state,1442432,6774.31375,8951,36753,258,0.0255,21292666,False,False
202119,2021-05-13,426,MS,,50,state,262551,9345.46739,1341,6163,40,0.0235,2809394,False,False
202119,2021-05-13,420,MT,,51,state,379928,10774.37029,1725,10327,42,0.0272,3526220,False,False
202119,2021-05-13,422,PA,,15,state,494328,5687.98187,2582,13828,49,28,8690745,False,False
202119,2021-05-13,428,PB,,25,state,306177,7579.99513,1127,7150,28,0.0234,4039277,False,False
202119,2021-05-13,428,PE,,26,state,434808,4521.42182,3195,14798,79,34,9616621,False,False
202119,2021-05-13,421,PI,,22,state,255372,7782.22022,1102,5469,22,0.0214,3281480,False,False
202119,2021-05-13,428,PR,,41,state,1002677,8706.18156,5032,24185,111,0.0241,11516840,False,False
202119,2021-05-13,435,RJ,,33,state,803040,4624.1579,6007,47355,303,59,17366189,False,False
202119,2021-05-13,428,RN,,24,state,249615,7062.91302,7243,5832,14,0.0234,3534165,False,False
202119,2021-05-13,420,RO,,11,state,220425,12269.96426,737,5434,22,0.0247,1796460,False,False
202119,2021-05-13,419,RR,,14,state,99459,15757.6036,304,1568,4,0.0158,631181,False,False
202119,2021-05-13,430,RS,,43,state,1022473,8951.02352,3881,26442,124,0.0259,11422973,False,False
202119,2021-05-13,428,SC,,42,state,921340,12703.75382,3213,14294,51,0.0155,7252502,False,False
202119,2021-05-13,426,SE,,28,state,214662,9257.37292,899,4640,28,0.0216,2318822,False,False
202119,2021-05-13,444,SP,,35,state,3053889,6597.39254,15649,102934,578,0.0337,46289333,False,False
202119,2021-05-13,422,TO,,17,state,167684,10544.51884,617,2704,11,0.0161,1590248,False,False
202119,2021-05-12,422,AC,,12,state,79718,8912.31679,208,1601,2,0.0201,894470,False,False
202119,2021-05-12,431,AL,,27,state,181659,5420.16021,684,4429,16,0.0244,3351543,False,False
202119,2021-05-12,426,AM,,13,state,376893,8957.19148,595,12775,17,0.0339,4207714,False,False
202119,2021-05-12,419,AP,,16,state,108287,12565.60602,193,1601,6,0.0148,861773,False,False
202119,2021-05-12,433,BA,,29,state,940584,6299.6923,4309,19503,92,0.0207,14930634,False,False
202119,2021-05-12,423,CE,,23,state,727045,7913.75693,4625,18763,165,0.0258,9187103,False,False
202119,2021-05-12,432,DF,,53,state,389178,12738.42945,892,8217,33,0.0211,3055149,False,False
202119,2021-05-12,434,ES,,32,state,453497,11158.74009,2012,10070,57,0.0222,4064052,False,False
202119,2021-05-12,427,GO,,52,state,573672,8064.50797,2253,15891,135,0.0277,7113540,False,False
202119,2021-05-12,419,MA,,21,state,276062,3880.21923,1263,7612,29,0.0276,7114598,False,False
202119,2021-05-12,431,MG,,31,state,1433481,6732.2758,9764,36495,373,0.0255,21292666,False,False
202119,2021-05-12,425,MS,,50,state,261210,9297.73467,1162,6123,17,0.0234,2809394,False,False
202119,2021-05-12,419,MT,,51,state,378203,10725.45105,1898,10285,36,0.0272,3526220,False,False
202119,2021-05-12,421,PA,,15,state,491746,5658.2721,2778,13779,104,28,8690745,False,False
202119,2021-05-12,427,PB,,25,state,305050,7552.0941,1417,7122,35,0.0233,4039277,False,False
202119,2021-05-12,427,PE,,26,state,431613,4488.19809,2426,14719,80,0.0341,9616621,False,False
202119,2021-05-12,420,PI,,22,state,254270,7748.63781,1082,5447,24,0.0214,3281480,False,False
202119,2021-05-12,427,PR,,41,state,997645,8662.48902,5045,24074,81,0.0241,11516840,False,False
202119,2021-05-12,434,RJ,,33,state,797033,4589.56769,4960,47052,282,59,17366189,False,False
202119,2021-05-12,427,RN,,24,state,242372,6857.97069,2156,5818,31,24,3534165,False,False
202119,2021-05-12,419,RO,,11,state,219688,12228.93914,732,5412,23,0.0246,1796460,False,False
202119,2021-05-12,418,RR,,14,state,99155,15709.43992,280,1564,5,0.0158,631181,False,False
202119,2021-05-12,429,RS,,43,state,1018592,8917.04813,5106,26318,142,0.0258,11422973,False,False
202119,2021-05-12,427,SC,,42,state,918127,12659.45187,3181,14243,58,0.0155,7252502,False,False
202119,2021-05-12,425,SE,,28,state,213763,9218.60324,702,4612,29,0.0216,2318822,False,False
202119,2021-05-12,443,SP,,35,state,3038240,6563.58561,15672,102356,696,0.0337,46289333,False,False
202119,2021-05-12,421,TO,,17,state,167067,10505.71986,853,2693,13,0.0161,1590248,False,False
202119,2021-05-11,421,AC,,12,state,79510,8889.0628,34,1599,3,0.0201,894470,False,False
202119,2021-05-11,430,AL,,27,state,180975,5399.7517,566,4413,16,0.0244,3351543,False,False
202119,2021-05-11,425,AM,,13,state,376298,8943.05079,695,12758,12,0.0339,4207714,False,False
202119,2021-05-11,418,AP,,16,state,108094,12543.21033,195,1595,4,0.0148,861773,False,False
202119,2021-05-11,432,BA,,29,state,936275,6270.83217,4244,19411,91,0.0207,14930634,False,False
202119,2021-05-11,422,CE,,23,state,722420,7863.41462,2495,18598,14,0.0257,9187103,False,False
202119,2021-05-11,431,DF,,53,state,388286,12709.23284,766,8184,34,0.0211,3055149,False,False
202119,2021-05-11,433,ES,,32,state,451485,11109.23285,1783,10013,50,0.0222,4064052,False,False
202119,2021-05-11,426,GO,,52,state,571419,8032.83597,1794,15756,58,0.0276,7113540,False,False
202119,2021-05-11,418,MA,,21,state,274799,3862467,1141,7583,30,0.0276,7114598,False,False
202119,2021-05-11,430,MG,,31,state,1423717,6686.41963,6872,36122,60,0.0254,21292666,False,False
202119,2021-05-11,424,MS,,50,state,260048,9256.37344,1386,6106,37,0.0235,2809394,False,False
202119,2021-05-11,418,MT,,51,state,376305,10671.62571,1845,10249,32,0.0272,3526220,False,False
202119,2021-05-11,420,PA,,15,state,488968,5626.30707,2358,13675,64,28,8690745,False,False
202119,2021-05-11,426,PB,,25,state,303633,7517.01356,932,7087,32,0.0233,4039277,False,False
202119,2021-05-11,426,PE,,26,state,429187,4462.97093,2777,14639,89,0.0341,9616621,False,False
202119,2021-05-11,419,PI,,22,state,253188,7715.66488,1540,5423,26,0.0214,3281480,False,False
202119,2021-05-11,426,PR,,41,state,992600,8618.6836,3183,23993,68,0.0242,11516840,False,False
202119,2021-05-11,433,RJ,,33,state,792073,4561.00645,5316,46770,328,59,17366189,False,False
202119,2021-05-11,426,RN,,24,state,240216,6796.96619,2779,5787,39,0.0241,3534165,False,False
202119,2021-05-11,418,RO,,11,state,218956,12188.19233,790,5389,24,0.0246,1796460,False,False
202119,2021-05-11,417,RR,,14,state,98875,15665.07864,300,1559,10,0.0158,631181,False,False
202119,2021-05-11,428,RS,,43,state,1013486,8872.34873,5190,26176,186,0.0258,11422973,False,False
202119,2021-05-11,426,SC,,42,state,914946,12615.59114,2999,14185,90,0.0155,7252502,False,False
202119,2021-05-11,424,SE,,28,state,213061,9188.32925,1193,4583,29,0.0215,2318822,False,False
202119,2021-05-11,442,SP,,35,state,3022568,6529729,16318,101660,806,0.0336,46289333,False,False
202119,2021-05-11,420,TO,,17,state,166214,10452.08043,615,2680,14,0.0161,1590248,False,False
202119,2021-05-10,420,AC,,12,state,79476,8885.26166,125,1596,7,0.0201,894470,False,False
202119,2021-05-10,429,AL,,27,state,180409,5382.86395,306,4397,16,0.0244,3351543,False,False
202119,2021-05-10,424,AM,,13,state,375603,8926.5335,320,12746,18,0.0339,4207714,False,False
202119,2021-05-10,417,AP,,16,state,107899,12520.58257,102,1591,9,0.0147,861773,False,False
202119,2021-05-10,431,BA,,29,state,932031,6242.40739,1438,19320,81,0.0207,14930634,False,False
202119,2021-05-10,421,CE,,23,state,719925,7836.25698,3063,18584,46,0.0258,9187103,False,False
202119,2021-05-10,430,DF,,53,state,387520,12684.16041,832,8150,37,21,3055149,False,False
202119,2021-05-10,432,ES,,32,state,449702,11065.36038,1459,9963,89,0.0222,4064052,False,False
202119,2021-05-10,425,GO,,52,state,569625,8007.61646,2626,15698,107,0.0276,7113540,False,False
202119,2021-05-10,417,MA,,21,state,273658,3846.42955,355,7553,21,0.0276,7114598,False,False
202119,2021-05-10,429,MG,,31,state,1416845,6654.14561,1231,36062,51,0.0255,21292666,False,False
202119,2021-05-10,423,MS,,50,state,258662,9207.03896,1293,6069,25,0.0235,2809394,False,False
202119,2021-05-10,417,MT,,51,state,374460,10619.30339,1339,10217,68,0.0273,3526220,False,False
202119,2021-05-10,419,PA,,15,state,486610,5599.17475,1647,13611,52,28,8690745,False,False
202119,2021-05-10,425,PB,,25,state,302701,7493.94013,816,7055,16,0.0233,4039277,False,False
202119,2021-05-10,425,PE,,26,state,426410,4434.09385,1828,14550,32,0.0341,9616621,False,False
202119,2021-05-10,418,PI,,22,state,251648,7668.73484,920,5397,21,0.0214,3281480,False,False
202119,2021-05-10,425,PR,,41,state,989417,8591.04581,4804,23925,134,0.0242,11516840,False,False
202119,2021-05-10,432,RJ,,33,state,786757,4530.39524,670,46442,15,59,17366189,False,False
202119,2021-05-10,425,RN,,24,state,237437,6718.33375,3601,5748,46,0.0242,3534165,False,False
202119,2021-05-10,417,RO,,11,state,218166,12144.21696,522,5365,30,0.0246,1796460,False,False
202119,2021-05-10,416,RR,,14,state,98575,15617.54869,203,1549,3,0.0157,631181,False,False
202119,2021-05-10,427,RS,,43,state,1008296,8826.91397,401,25990,57,0.0258,11422973,False,False
202119,2021-05-10,425,SC,,42,state,911947,12574.2399,1725,14095,39,0.0155,7252502,False,False
202119,2021-05-10,423,SE,,28,state,211868,9136.88071,836,4554,28,0.0215,2318822,False,False
202119,2021-05-10,441,SP,,35,state,3006250,6494.47682,3183,100854,55,0.0335,46289333,False,False
202119,2021-05-10,419,TO,,17,state,165599,10413.40722,656,2666,7,0.0161,1590248,False,False
202119,2021-05-09,419,AC,,12,state,79351,8871.28691,75,1589,4,0.02,894470,False,False
202119,2021-05-09,428,AL,,27,state,180103,5373.73383,1190,4381,17,0.0243,3351543,False,False
202119,2021-05-09,423,AM,,13,state,375283,8918.92843,211,12728,4,0.0339,4207714,False,False
202119,2021-05-09,416,AP,,16,state,107797,12508.7465,210,1582,2,0.0147,861773,False,False
202119,2021-05-09,430,BA,,29,state,930593,6232.77618,2156,19239,74,0.0207,14930634,False,False
202119,2021-05-09,420,CE,,23,state,716862,7802.91676,4337,18538,21,0.0259,9187103,False,False
202119,2021-05-09,429,DF,,53,state,386688,12656.9277,925,8113,26,21,3055149,False,False
202119,2021-05-09,431,ES,,32,state,448243,11029.46025,677,9874,11,22,4064052,False,False
202119,2021-05-09,424,GO,,52,state,566999,7970.70094,316,15591,7,0.0275,7113540,False,False
202119,2021-05-09,416,MA,,21,state,273303,3841.43981,86,7532,6,0.0276,7114598,False,False
202119,2021-05-09,428,MG,,31,state,1415614,6648.36428,4500,36011,261,0.0254,21292666,False,False
202119,2021-05-09,422,MS,,50,state,257369,9161.0148,653,6044,16,0.0235,2809394,False,False
202119,2021-05-09,416,MT,,51,state,373121,10581.33072,260,10149,29,0.0272,3526220,False,False
202119,2021-05-09,418,PA,,15,state,484963,5580.22356,288,13559,19,28,8690745,False,False
202119,2021-05-09,424,PB,,25,state,301885,7473.73849,900,7039,21,0.0233,4039277,False,False
202119,2021-05-09,424,PE,,26,state,424582,4415.08509,893,14518,27,0.0342,9616621,False,False
